image,object_name,range,azimuth,elevation,mean_intensity,intensity_std,min_intensity,max_intensity,edge_density,edge_strength
06142.bmp,ball,6.4991,120.0,20.0,225.01111111111112,20.33132655549492,0,246,0.04876543209876543,118.58227848101266
06143.bmp,ball,10.0016,120.0,20.0,188.81475409836065,71.16157518153025,0,240,0.40327868852459015,143.65040650406505
06143.bmp,tyre,10.0016,120.0,20.0,195.61568061568062,65.87732291853963,0,250,0.3375020041686708,139.1938242280285
06144.bmp,tyre,11.0013,120.0,12.0,192.16548834773502,62.89973694638673,0,239,0.33699921445404557,139.56798756798756
06144.bmp,metal bucket,11.0013,120.0,12.0,218.7011847301448,34.50259929287297,0,245,0.08907415533128565,135.44334975369458
06144.bmp,ball,11.0013,120.0,12.0,210.5087962962963,39.82854360365358,0,245,0.1537037037037037,127.6566265060241
06145.bmp,cube,9.49932,120.0,20.0,203.18656330749354,60.911727763586036,0,242,0.26356589147286824,139.16862745098038
06146.bmp,circle cage,15.0011,120.0,12.0,224.41280487804877,15.5771003574893,0,249,0.07073170731707316,103.23275862068965
06146.bmp,ball,15.0011,120.0,12.0,222.37146226415095,21.476438458647486,0,244,0.03812893081761006,141.89690721649484
06147.bmp,human body,15.0023,120.0,20.0,195.59421686746987,72.14041305309418,0,253,0.36771084337349397,140.53407601572738
06147.bmp,ball,15.0023,120.0,20.0,184.962460425147,81.04753418224296,0,248,0.4599728629579376,149.18682399213372
06147.bmp,circle cage,15.0023,120.0,20.0,193.90533088235293,71.91917471835956,0,241,0.3805147058823529,145.87922705314008
06148.bmp,cube,7.99789,120.0,12.0,197.04551820728292,62.11452579427318,0,241,0.26383053221288516,151.39681486396816
06148.bmp,ball,7.99789,120.0,12.0,243.4968115942029,8.133496047211832,0,254,0.03855072463768116,56.40601503759399
06149.bmp,cube,9.49932,120.0,20.0,204.02743271221533,58.22910925499861,0,241,0.2303312629399586,144.62921348314606
06150.bmp,ball,13.4997,120.0,12.0,211.74337121212122,46.532444831195605,0,252,0.1903409090909091,134.48507462686567
06150.bmp,square cage,13.4997,120.0,12.0,216.54407051282053,40.83389170329046,0,250,0.12419871794871795,138.36129032258066
06151.bmp,cube,9.49932,120.0,20.0,222.79700854700855,37.22223957872951,0,250,0.11253561253561253,130.4746835443038
06152.bmp,cylinder,10.001,120.0,12.0,215.46095334685597,35.15324314706175,0,240,0.08113590263691683,159.875
06153.bmp,cube,9.99679,120.0,20.0,216.565361279647,47.91651077439025,0,254,0.19746276889134032,128.16759776536313
06154.bmp,cylinder,9.88549,120.0,12.0,211.80739644970413,50.83446745454511,0,244,0.18136094674556213,138.13376835236542
06155.bmp,cube,9.00321,120.0,20.0,215.33856138453217,47.99920035261721,0,250,0.1752298539751217,138.54012345679013
06156.bmp,ball,15.0003,120.0,20.0,198.0010582010582,64.89500676972085,0,246,0.36331569664902996,134.0
06156.bmp,square cage,15.0003,120.0,20.0,204.59765797613787,55.972600643493124,0,245,0.28965974370304903,124.26010678871091
06156.bmp,tyre,15.0003,120.0,20.0,190.00464576074333,70.70267841939165,0,240,0.4264421215640728,138.5828415796641
06157.bmp,human body,9.99884,120.0,20.0,209.1832003988036,52.00883895012367,0,255,0.226321036889332,127.51101321585904
06158.bmp,ball,10.4946,120.0,12.0,203.04587765957447,48.804557813030726,0,244,0.20711436170212766,140.14285714285714
06158.bmp,circle cage,10.4946,120.0,12.0,205.8482645403377,45.80734195219709,0,236,0.15689493433395874,146.30642750373693
06159.bmp,cylinder,10.4931,120.0,12.0,202.45289855072463,50.5143087112453,0,242,0.22603121516164995,136.40690505548704
06159.bmp,ball,10.4931,120.0,12.0,197.7496732026144,55.96439767461762,0,240,0.25947712418300656,140.22670025188916
06159.bmp,circle cage,10.4931,120.0,12.0,204.81064301552107,47.87333224187866,0,238,0.17694013303769401,144.5012531328321
06160.bmp,ball,8.49833,120.0,12.0,219.62554945054944,34.92082341046868,0,246,0.12445054945054945,129.560706401766
06160.bmp,cube,8.49833,120.0,12.0,208.07058625336927,51.97711861866618,0,243,0.19828167115902964,138.88700084961766
06161.bmp,circle cage,15.0011,120.0,12.0,217.92847503373818,24.812528102671603,0,232,0.06477732793522267,132.39583333333334
06161.bmp,ball,15.0011,120.0,12.0,210.6594684385382,41.45978032838594,0,235,0.1805094130675526,122.0
06161.bmp,tyre,15.0011,120.0,12.0,223.6430934656741,27.233489315664283,0,254,0.05996691480562448,135.71724137931034
06162.bmp,ball,13.5006,120.0,12.0,203.60812772133528,56.96028579152743,0,251,0.2630624092888244,138.10758620689654
06162.bmp,square cage,13.5006,120.0,12.0,213.64423076923077,42.9242451930396,0,246,0.13931127012522362,140.91813804173356
06163.bmp,metal bucket,13.9989,120.0,12.0,204.95967213114753,56.35764611215002,0,252,0.20950819672131146,149.23708920187792
06164.bmp,square cage,13.4945,120.0,12.0,209.93269648284846,42.38220409088884,0,239,0.16239687364307426,130.9558823529412
06164.bmp,ball,13.4945,120.0,12.0,212.2128888888889,41.45337957659167,0,252,0.1448888888888889,139.63496932515338
06165.bmp,cube,9.99679,120.0,20.0,221.09823848238483,39.84962210261101,0,250,0.1294037940379404,132.62303664921467
06166.bmp,ball,14.9939,120.0,12.0,211.81244671781755,42.20012543544385,0,250,0.14066496163682865,137.43030303030304
06166.bmp,human body,14.9939,120.0,12.0,215.37675438596492,33.88205398803983,0,255,0.10891812865497076,128.71677852348992
06167.bmp,cube,9.99887,120.0,12.0,202.89072463768116,64.43331527141999,0,253,0.2778260869565217,143.68075117370893
06168.bmp,circle cage,15.0001,120.0,12.0,220.98042328042328,27.683990327547694,0,250,0.08571428571428572,125.24691358024691
06168.bmp,ball,15.0001,120.0,12.0,214.51309523809525,42.14266947429293,0,245,0.1488095238095238,133.402
06169.bmp,cylinder,8.00143,120.0,20.0,211.76107226107226,52.92047389875884,0,247,0.15384615384615385,151.6489898989899
06170.bmp,ball,7.50241,120.0,12.0,219.90021929824562,34.23785245729616,0,250,0.11878654970760234,117.72461538461539
06170.bmp,cube,7.50241,120.0,12.0,198.0308924485126,62.226225698251696,0,239,0.2435163996948894,151.42599843382928
06171.bmp,ball,7.49802,120.0,12.0,218.02875939849625,30.727478456513392,0,247,0.11522556390977444,118.21370309951061
06171.bmp,cube,7.49802,120.0,12.0,188.9618181818182,67.5549126186722,0,232,0.336969696969697,150.95923261390888
06172.bmp,ball,8.49776,120.0,12.0,234.92682488313557,13.752154665786541,0,253,0.02193455591513844,112.0327868852459
06172.bmp,cube,8.49776,120.0,12.0,197.6075990828693,62.834115525944206,0,243,0.2764493940386505,150.9834123222749
06173.bmp,ball,6.4991,120.0,20.0,220.43251231527094,25.033267725797558,0,246,0.06469622331691297,113.73604060913705
06173.bmp,cube,6.4991,120.0,20.0,213.84613347457628,47.64887909390853,0,245,0.14459745762711865,141.6080586080586
06174.bmp,human body,9.99611,120.0,20.0,210.72210526315789,48.33871926688985,0,253,0.21941520467836256,123.65565031982942
06174.bmp,ball,9.99611,120.0,20.0,201.02570621468928,61.029567393622195,0,249,0.29152542372881357,135.29263565891472
06175.bmp,cube,9.49932,120.0,20.0,222.6774628879892,33.12382024747575,0,252,0.08299595141700405,125.96747967479675
06176.bmp,tyre,15.0003,120.0,20.0,177.3025068464293,82.83113652003108,0,242,0.5020012639561828,147.54427192614352
06176.bmp,ball,15.0003,120.0,20.0,176.73399014778326,83.77349671358562,0,240,0.48357963875205257,157.34917940011317
06176.bmp,square cage,15.0003,120.0,20.0,190.7504978096376,74.10040920209454,0,248,0.4076065312624452,142.13092330239374
06177.bmp,cube,7.49856,120.0,20.0,215.0621052631579,48.458287388438514,0,244,0.14842105263157895,131.0
06178.bmp,human body,9.99884,120.0,20.0,181.97545474468552,77.60086753308383,0,243,0.45825115055884286,145.61071257771403
06179.bmp,human body,9.99816,120.0,20.0,204.45292955892035,59.67766932644609,0,253,0.26234364713627384,139.8180677540778
06180.bmp,ball,13.4945,120.0,12.0,206.8310344827586,51.09624487108631,0,255,0.2206896551724138,137.42708333333334
06180.bmp,square cage,13.4945,120.0,12.0,205.4766304347826,49.62902045431409,0,237,0.20244565217391305,138.40268456375838
06181.bmp,cube,7.50111,120.0,20.0,199.48341335661283,64.8999670772584,0,248,0.24858140549978175,150.5908691834943
06181.bmp,ball,7.50111,120.0,20.0,204.19625246548324,57.70288745522177,0,245,0.19723865877712032,146.645
06182.bmp,circle cage,15.0021,120.0,12.0,209.90544217687074,40.769254370198944,0,237,0.13922902494331066,140.36400651465797
06182.bmp,human body,15.0021,120.0,12.0,207.9187661498708,46.26220444354464,0,248,0.16311369509043927,142.8910891089109
06182.bmp,ball,15.0021,120.0,12.0,202.30947368421053,53.84914941487422,0,249,0.22,145.15948963317385
06183.bmp,tyre,6.99897,120.0,12.0,216.33189655172413,42.813102318183006,0,250,0.18172969966629587,122.34353481254782
06183.bmp,ball,6.99897,120.0,12.0,204.53333333333333,64.05664458457758,0,255,0.2663650075414781,150.8391845979615
06184.bmp,ball,13.5006,120.0,12.0,216.3172514619883,40.638456501588536,0,254,0.13230994152046785,146.2707182320442
06184.bmp,square cage,13.5006,120.0,12.0,211.78832463217844,47.95860020916748,0,245,0.17536782154722355,143.62516914749662
06185.bmp,ball,15.0003,120.0,20.0,182.1588075880759,79.62104510435921,0,246,0.4883468834688347,144.3912319644839
06185.bmp,tyre,15.0003,120.0,20.0,181.10622587682496,80.24058445926737,0,246,0.4833025675448901,149.16215277777778
06185.bmp,square cage,15.0003,120.0,20.0,190.9555023923445,73.70582350592791,0,249,0.40462519936204144,142.3642096964919
06186.bmp,cylinder,10.4946,120.0,12.0,224.54861111111111,14.059066796274168,0,242,0.0625,90.43333333333334
06186.bmp,ball,10.4946,120.0,12.0,199.07590909090908,56.36738387651714,0,244,0.24227272727272728,155.8968105065666
06186.bmp,circle cage,10.4946,120.0,12.0,206.36532738095238,45.98984606047981,0,235,0.1715029761904762,140.8177874186551
06187.bmp,circle cage,15.0021,120.0,12.0,217.30810810810812,23.82945461464773,0,240,0.06756756756756757,122.67
06187.bmp,ball,15.0021,120.0,12.0,213.54057971014493,34.28367092972337,0,237,0.1106280193236715,134.3187772925764
06187.bmp,tyre,15.0021,120.0,12.0,222.7683465959328,27.94296494359894,0,255,0.05702917771883289,129.4108527131783
06188.bmp,human body,9.99884,120.0,20.0,208.12336085478387,53.167729983325756,0,249,0.2656629431762992,128.27970749542962
06189.bmp,cube,9.49932,120.0,20.0,210.58953168044079,48.471395109464424,0,238,0.1887052341597796,125.41970802919708
06190.bmp,human body,15.0013,120.0,20.0,179.01508785332314,81.10674926401866,0,239,0.49083269671504964,151.27003891050583
06190.bmp,ball,15.0013,120.0,20.0,177.62179487179486,82.04410500462056,0,239,0.49965349965349964,151.04576976421637
06190.bmp,circle cage,15.0013,120.0,20.0,183.2599431818182,77.5281360558849,0,239,0.4474431818181818,148.37883597883598
06191.bmp,cylinder,9.99913,120.0,12.0,218.40604395604396,30.212861440744543,0,242,0.06208791208791209,146.83185840707964
06192.bmp,human body,9.99816,120.0,20.0,203.62540635158788,60.4744864017468,0,254,0.2625656414103526,138.09238095238095
06193.bmp,human body,9.99884,120.0,20.0,205.35792549306063,55.43328643581877,0,255,0.2293644996347699,141.28662420382165
06194.bmp,cube,7.50241,120.0,12.0,201.67363530778164,63.367314297814644,0,248,0.251258226867983,146.8944530046225
06195.bmp,cube,9.99611,120.0,20.0,221.10702341137124,42.93189267742191,0,255,0.12165551839464883,126.0618556701031
06196.bmp,cube,9.99679,120.0,20.0,223.70488721804512,34.780875123560556,0,253,0.09147869674185463,132.56164383561645
06197.bmp,human body,15.0013,120.0,20.0,189.4561787905346,71.87573912397939,0,233,0.4152059596844873,145.24749340369394
06197.bmp,ball,15.0013,120.0,20.0,181.436967381722,80.14912861632207,0,241,0.45459888333823095,154.84744667097607
06197.bmp,circle cage,15.0013,120.0,20.0,193.47332185886404,73.1597924810938,0,244,0.32759609868043604,152.68417980151781
06198.bmp,cube,9.99679,120.0,20.0,221.65815217391304,34.43288981385915,0,251,0.09619565217391304,135.6497175141243
06199.bmp,cube,8.5015,120.0,12.0,172.45523349436394,83.27616595164373,0,238,0.4872785829307568,162.58096497025775
06200.bmp,cube,9.49932,120.0,20.0,211.570987654321,51.695194253441805,0,251,0.19074074074074074,129.75728155339806
06201.bmp,ball,8.49776,120.0,12.0,225.5501402524544,28.365871417438456,0,250,0.06784712482468443,126.31007751937985
06201.bmp,cube,8.49776,120.0,12.0,194.16542948038176,68.90617793070327,0,244,0.31919406150583246,153.42912513842745
06202.bmp,tyre,14.9993,120.0,20.0,166.2086472322306,89.2616455507669,0,238,0.5658368817556502,157.76642547033285
06202.bmp,ball,14.9993,120.0,20.0,176.96060606060607,83.16212390360135,0,239,0.46515151515151515,160.73181324647123
06202.bmp,metal bucket,14.9993,120.0,20.0,198.63571428571427,68.43420244129035,0,249,0.31339285714285714,142.02706552706553
06203.bmp,human body,15.0023,120.0,20.0,183.44108658743633,77.21909391266963,0,237,0.45178268251273346,147.989101841413
06203.bmp,ball,15.0023,120.0,20.0,187.06315789473683,75.37470155921336,0,246,0.41654135338345866,151.83393501805054
06203.bmp,circle cage,15.0023,120.0,20.0,198.31905737704918,66.32347182939766,0,243,0.3026639344262295,140.02843601895734
06204.bmp,cube,9.99679,120.0,20.0,223.64817073170732,36.60501094006216,0,254,0.10182926829268292,125.23952095808383
06205.bmp,tyre,15.0003,120.0,20.0,216.99699699699698,39.8555908974317,0,247,0.1678345011678345,122.22664015904573
06205.bmp,ball,15.0003,120.0,20.0,181.14666666666668,80.84635157484203,0,250,0.49777777777777776,145.9156746031746
06205.bmp,square cage,15.0003,120.0,20.0,187.00741573033707,77.34862673226006,0,245,0.4152808988764045,147.86634199134198
06206.bmp,cylinder,10.4946,120.0,12.0,223.7356418918919,19.888758536973317,0,244,0.024493243243243243,123.0
06206.bmp,ball,10.4946,120.0,12.0,199.6764705882353,53.48711038225536,0,242,0.24067046173308032,152.4651773981603
06206.bmp,circle cage,10.4946,120.0,12.0,202.49325236167343,50.4000266370335,0,236,0.20737741790373368,149.9880694143167
06207.bmp,tyre,15.0003,120.0,20.0,220.5,34.29466268807566,0,242,0.1272222222222222,127.90393013100437
06207.bmp,square cage,15.0003,120.0,20.0,183.64904479578394,79.96495971171548,0,250,0.4904479578392622,145.1675621222297
06207.bmp,ball,15.0003,120.0,20.0,182.72572572572574,81.04618847823154,0,251,0.4688021354688021,147.0405693950178
06208.bmp,ball,14.9972,120.0,20.0,186.7907137907138,76.55624393989618,0,247,0.43104643104643103,147.4975884244373
06208.bmp,square cage,14.9972,120.0,20.0,185.5351620029455,78.47163179346208,0,245,0.4333578792341679,143.19583687340696
06209.bmp,ball,15.0003,120.0,20.0,174.04686118479222,86.29367391471219,0,247,0.5013262599469496,159.0299823633157
06209.bmp,square cage,15.0003,120.0,20.0,177.03044203502918,84.32543689071788,0,242,0.49193772588268003,151.97626448149194
06210.bmp,circle cage,15.0023,120.0,20.0,196.7676009342676,67.12659824199183,0,243,0.3153153153153153,141.95238095238096
06210.bmp,ball,15.0023,120.0,20.0,187.03961904761906,76.37375235890066,0,247,0.4419047619047619,140.93103448275863
06210.bmp,human body,15.0023,120.0,20.0,192.5346053123831,72.211724305691,0,254,0.3739867813941888,135.3994664888296
06211.bmp,cube,9.99679,120.0,20.0,222.55744680851063,35.09355123326883,0,252,0.10091185410334347,118.0
06212.bmp,cube,9.99611,120.0,20.0,223.3982142857143,37.663695057477476,0,252,0.11369047619047619,124.73821989528795
06213.bmp,tyre,6.99945,120.0,12.0,212.981625,42.130885788924196,0,252,0.180375,122.72626472626473
06213.bmp,ball,6.99945,120.0,12.0,202.97133458646616,59.6975193885911,0,255,0.2424812030075188,141.81782945736435
06214.bmp,human body,9.99816,120.0,20.0,200.0058962264151,65.34169504581993,0,253,0.30100235849056606,137.949069539667
06215.bmp,cube,9.49932,120.0,20.0,223.59635416666666,33.73545603148627,0,246,0.08940972222222222,120.83495145631068
06216.bmp,human body,13.5006,120.0,12.0,215.6961175616836,29.839009242767307,0,255,0.08798984034833092,127.76907216494845
06216.bmp,ball,13.5006,120.0,12.0,205.9318181818182,51.08595151456769,0,251,0.19090909090909092,152.9047619047619
06216.bmp,square cage,13.5006,120.0,12.0,218.17463414634148,36.27199067866251,0,247,0.11146341463414634,129.58424507658643
06217.bmp,ball,8.5015,120.0,12.0,201.9547619047619,56.00291957687373,0,245,0.2864285714285714,136.27763923524523
06217.bmp,cube,8.5015,120.0,12.0,208.38011363636363,53.26316545161845,0,245,0.2087121212121212,145.62159709618874
06218.bmp,ball,9.79599,120.0,20.0,190.9200956937799,68.14958096449878,0,238,0.37942583732057417,144.30012610340478
06218.bmp,tyre,9.79599,120.0,20.0,202.60049397962334,56.39157916245303,0,246,0.29561593084285276,130.60052219321148
06219.bmp,human body,9.99884,120.0,20.0,205.5058309037901,56.384977693006086,0,250,0.2411078717201166,137.77871825876662
06220.bmp,cube,9.99679,120.0,20.0,210.64525368248772,55.24381842522426,0,252,0.2193126022913257,136.15671641791045
06221.bmp,tyre,15.0011,120.0,12.0,216.50352564102565,35.8176648565339,0,248,0.11314102564102564,131.67422096317281
06221.bmp,ball,15.0011,120.0,12.0,212.91145281018026,37.80367471785702,0,240,0.12301166489925769,140.09913793103448
06221.bmp,circle cage,15.0011,120.0,12.0,216.6553273427471,28.459257534212366,0,246,0.08023106546854943,137.744
06222.bmp,cube,9.49932,120.0,20.0,215.37212360289283,46.48342000469113,0,253,0.13609467455621302,138.95652173913044
06223.bmp,tyre,15.0003,120.0,20.0,177.84656862745098,84.07582841022861,0,246,0.48480392156862745,148.51836872261543
06223.bmp,ball,15.0003,120.0,20.0,176.54351099066545,85.73593409569304,0,248,0.5037639265281542,150.3365212193664
06223.bmp,square cage,15.0003,120.0,20.0,187.57606837606838,79.20906231381294,0,249,0.41196581196581195,141.78515444905486
06224.bmp,circle cage,15.0001,120.0,12.0,222.78216818642352,21.536429544563422,0,251,0.0425531914893617,135.88095238095238
06224.bmp,ball,15.0001,120.0,12.0,215.71634615384616,37.38220373225978,0,243,0.12580128205128205,129.97133757961782
06225.bmp,human body,9.99884,120.0,20.0,208.27991452991452,52.09089684288253,0,255,0.1794871794871795,149.29166666666666
06226.bmp,cube,9.99679,120.0,20.0,214.48535353535354,50.75644246938255,0,250,0.17525252525252524,134.38040345821327
06227.bmp,tyre,14.9991,120.0,12.0,205.50714749837556,50.52256922302223,0,245,0.2332683560753736,132.3551532033426
06227.bmp,circle cage,14.9991,120.0,12.0,219.03551136363637,24.12067531350265,0,243,0.05634469696969697,128.4033613445378
06227.bmp,ball,14.9991,120.0,12.0,203.5088932806324,49.974627158636586,0,231,0.21640316205533597,140.84246575342465
